label,data
0,Third Bank Is Seized This Year
1,Oh My God There's A Drake Coloring Book
0,"New Heyday for an Old Giant, the Golem"
1,What's The Most Terrifying Unsolved Crime You've Ever Heard Of
0,Nigeria's cabinet dissolved by acting president
0,Sri Lanka Ignores Aid Groups Seeking More Access to Refugees
0,Suspected Iraqi bomber murders investigator
0,Three Drivers to Watch at the Indy 500
0,Skull study supports theory of human origin in Africa
0,"Airlines, Already Suffering, Brace for Further Woes"
0,$8 Million Award in First Solo Tobacco Trial
0,Drug-resistant infections on the rise in American hospitals
1,Thai Chef Breaks Down What Makes A Good Pad Thai
1,We Know If You Have A Pet Based On Random Questions
1,17 Powerful Quotes About Racism In America
1,This Was What The World Looked Like 30 Years Ago
0,Prosecutors Seek Appeal in Dismissal of Gun Case
0,Report blames 747 crash at Brussels on bird strike
0,United Soccer Leagues 2008: Whitecaps sign Pozniak
1,18 Pointlessly Gendered Products That'll Destroy Your Faith In Humanity
1,Women Are Tie-Dyeing Their Hair And It's Pretty Crazy
1,23 Adorable Penguin Products You Need In Your Life
1,"18 Questions We Have After Watching ""Star Wars: The Force Awakens"""
0,Romanian president warns of high-level corruption
0,Yahoo and Microsoft Said to Be Weighing Ad Pact
0,"In Pitching to Angel Investors, Preparation Outweighs Zeal"
1,This Is What Household Ingredients Actually Do For Your Skin
1,18 Times Tom Felton Had The Heart Of A True Gryffindor
0,"Italian PM Prodi loses confidence vote, resigns"
0,Can Apple Fill the Void?
0,Six dead in shooting at Texas roller skating rink
1,This Woman's Lonely Christmas Cards Are Hilarious
1,18 Of The Greatest Photos To Have Taken Place Inside A Photo Booth
1,Which Swedish Female Artist Is Your Favorite Based On Your Favorite Swedish Things
1,Kim Kardashian Accidentally Shared A Retouched Selfie And The Original
1,37 Food Tweets Guaranteed To Make You Laugh Every Time
0,US Senate unanimously passes genetic nondiscrimination bill
0,"Invoking the Sputnik Era, Obama Vows Record Outlays for Research"
0,Baghdad barbers threatened with death for cutting beards
0,Sports-heavy broadcast day for BBC One receives complaints; BBC responds
0,Hundreds arrested following pro-democratic rally in Nepal
0,Treat California Just Like G.M.
1,This 8-Picture Test Will Reveal Your Greatest Quality
1,"Which ""How I Met Your Mother"" Home Should You Live In"
0,Israel scrambles fighters to intercept unresponsive aircraft carrying Tony Blair
1,"The Actress Who Played Cho Chang Hated Her Hair During The ""HP"" Kiss Scene"
1,Jennifer Lawrence Surprised Amy Schumer With The Best Gift For Her Emmy Win
1,People Try Making Presidential Candidates More Likable
1,The Wiz Live! Has Made Hate-Watching Obsolete
0,Maoists in India Briefly Seize Passenger Train
0,Russian Military Cuts Leave Soldiers Adrift
1,Here's How Jamie Oliver Turns A Healthy Smoothie Into Pancakes
0,Indian flooding displaces thousands
1,"Here's Why You Should Go To The Doctor Every Year, According To A Doctor"
1,Donald Trump Disney Princesses
1,"People Are Angry After A Yoga Teacher Said A School Suspended Her Class Over ""Cultural Issues"""
0,"As the Recession Waxes, Business Meetings Wane"
0,11 MPs ejected from Australian parliament
0,Algerian driver released by hostage takers in Niger
1,Black History As Told By Snapchat
1,"39 Things You Probably Didn't Know About ""Harry Potter And The Goblet Of Fire"""
1,Can You Match These Taylor Swift Songs To Their Albums
0,Recession Takes Toll on Direct Mail Ads
1,This Makeup Test Will Reveal A Truth About You
1,This Indian Soldier Taking Time Out To Share His Lunch With A Squirrel Is The Cutest Thing Ever
0,Riesch Wins Slalom; Injured Vonn Falls at Worlds
0,O. J. Simpson sentenced to 15 years in prison
0,Woolly mammoth demise may have been result of climate change and overhunting
0,"Georgia Bureau of Investigation says drugs found in Benoit, wife, and son"
1,21 Food-Inspired Dog Names That Are Actually Really Cute
0,Work Halted on Helicopter for President
1,21 Vegetarian Dump Dinners For The Crock Pot
1,24 First Date Rules For Straight Men Who Don't Want To Die Alone
1,17 Reasons Why Natural Hair Is Not A Good Look
0,Latest Citigroup Rescue May Not Be Its Last
1,Which IKEA Product Are You
0,"Lakers Regain Focus, Shaking Off the Nuggets"
1,"This Quiz Will Determine If You're The Red Devil From ""Scream Queens"""
0,They Tried to Outsmart Wall Street
0,Financial Unit Weighs on General Electric
1,An Artist Reimagined Disney Princesses As Britney Spears
1,What New Song Should Be Your Jam This Weekend
1,Ben Stiller Made A Super Bowl Commercial For Female Viagra
1,We Know Your Favorite Artist Based On Your Zodiac Sign
0,"Sinkhole reported in Buffalo, New York"
1,38 Genius Ways To Save Money On Travel In 2016
1,This Tattoo Artist Is Covering The Scars Of Domestic Violence Survivors Free Of Charge
0,"Crossing guard killed by truck in Glasgow, Scotland"
1,16 Mac And Cheese Dishes That Are Better Than A Boyfriend
0,Qatari diplomat detained on Las Vegas bound flight
1,Are You Actually A Sapiosexual
0,Chilean army recruits missing
0,AMD files antitrust lawsuit against Intel in US federal district court
1,19 Decadent Pumpkin Desserts That Will Leave You Drooling
0,Student Set for Sentencing in Failed Bombings
1,David Beckham Just Got Romeo The Best Birthday Present
0,"In Ohio, a Growing Market for the Mexican Drug Trade"
1,23 Pictures That Pretty Much Sum Up 2015
0,Ukraine parliament sacks government
1,9 Comebacks Feminists Would Be Proud Of
1,22 Stylish Products Every Reindeer Lover Needs In Their Life
1,Are These Pills Grey Or Red And Blue
1,Show Us Your Geeky-Inspired Tattoos
0,Mets Prospect Goes From a Barn to the Big Time
1,Bet You Can't Name The Horror Movie Scream Queen From Her Scream
0,"Massimino, an N.C.A.A. Winner, Becomes N.A.I.A. Success"
1,How Cringingly British Are You Abroad
1,What Does Your Go-To Beverage Say About Your ~Thirst~
0,Afghan provincial governor killed in mosque bomb attack
1,We Know Your Favorite Pop Star Based On Your Favorite Disney Movie
1,19 Michael Scott Moments Guaranteed To Make You Laugh
0,Draw for Champions League round of 16 made
1,21 Pictures That Are Sexier Than Porn For Canadians
1,"The ""Friends"" Cast Reunited And Hung Out With The Other Most Iconic TV Show Cast Of All Time"
1,"How Well Do You Know The Words To Eminem's ""My Name Is"""
0,Former Astronaut Bolden to Be Interviewed for Top NASA Job
1,Saul Williams On The Politics Of Race And Poetry In America
1,17 Things You Need To Know About Cutting Calories To Lose Weight
1,31 Ridiculously Delightful Gifts You Can Make Yourself
0,"Ire Over a Columnist, an Author of Torture Memos"
0,UK assumes direct rule over the Turks and Caicos Islands
1,This Is What People With Eating Disorders Want You To Know
1,11-Year-Old Bicyclist Called Out Reckless Drivers Like A Boss
0,At least four dead and hundreds of homes destroyed after week of wildfires rage throughout Texas
0,46 illegal Afghan immigrants suffocate in truck in Pakistan
0,Shell Settles Houston Air Pollution Lawsuit
0,"Federer Wins Madrid Open, Defeating a Run-Down Nadal"
1,Do You Trust Your Friends
0,"Altering Planes, and the Way They Fly, to Save Fuel"
1,Do You Know How Old Your Favorite Pop Star Was When They Released Their First Album
0,Physics Nobel Prize awarded for insights into light
1,These New York Taxi Drivers Nailed Their Sexiest Poses For A Charity Pin Up Calendar
1,How Much Do You REALLY Know About Cake
0,Canada's Astral Media Inc. to aquire Standard Radio
0,Apple sues Taiwanese mobile phone maker HTC
1,17 Animal Hugs To Get You Through The Day
1,These Professional Fitness Instructors Tried Boxing For The First Time
0,Turkey Restates Determination to Join the European Union
1,"What's The Funniest ""SpongeBob SquarePants"" Quote"
0,Zimbabwe cabinet meets without MDC ministers after boycott
0,"Two pilots killed in head-on collision at Radom Air Show, Poland"
0,UK denies pressuring Scotland into Lockerbie release
1,Are You Brave Enough To Date A Werewolf
0,Australia Says Children Died in Skirmish With Taliban
0,"On Separate Trips, Kerry and 2 U.S. Representatives Visit Gaza"
0,Indonesian goverment bans pornographic sites
1,How Many Cats Can You Find Hiding In This Photo
1,11 Things You Really Need To Know About Those Annoying Bumps On Your Arms
0,Prosecutors Block Access to DNA Testing for Inmates
1,57 Ways People With Eating Disorders Got Well
1,What Makes Carly Rae Jepsen A Pop Star
1,55 Delicious Desserts For People Who Hate Chocolate
1,Can We Guess Your Personality Based On Your Froyo Order
1,12 Insanely Silly Secret Santa Gifts That Won't Break The Bank
0,Golfing Through the Stratosphere
0,"US economy added 290,000 jobs last month, unemployment at 9.9%"
1,"How Long Would You Survive In ""Game Of Thrones"" Based On Your Sign"
1,15 Pictures That Accurately Sum Up Your Relationship With Your BFF
0,Five U.S. defense contractor lobbying groups block ban on forced prostitution and labor
1,A Senior Who Just Found Out He Has Cancer Gave An Incredible Speech To His Class
1,We Need To Talk About American Thanksgiving
0,Singapore Exam Board sets mathematically impossible question
1,10 Of The Strangest Compliments Ever Received
0,Former Iran President at Center of Fight Between Classes of the Political Elite
1,Disney Princesses With Hair Matching Their Outfits Is Kind Of Magical
0,Net Worth of Families Declines Sharply
1,We Know Your Relationship Status Based On Your Taste In Shoes
1,"Is This A Europa League Team Or ""Game Of Thrones"" Location"
1,Who Should Be Your First Celebrity Hookup
0,Multiple deaths as Congolese government cracks down on pro-democracy protests
0,At least thirty dead after bus accident in India
1,Bob Ross Painting Episodes Are Streaming Online And People Are Stoked
0,Blast near Pakistan army headquarters kills 24
0,Five soldiers killed in Southern Thailand
1,21 Delicious Holiday Desserts You Won't Believe Are Sugar-Free
1,Puppies Eat Peanut Butter For The First Time
1,Riley Curry Makes Modeling Debuts And Is Absolutely Adorable
1,Types Of Co-Workers That Are The Absolute Worst
1,7 Adorable Crossbreed Dogs You Never Knew Existed
1,The Definitive Guide To Kissing
0,NATO and Iran talk for first time in 30 years
1,We Re-Created Your Photos Of Kids Crying On Santa's Lap
1,Deadpool Is No Antidote For Superhero Fatigue
1,"Remain Calm But Chris Pine Just Teased ""Princess Diaries 3"""
0,Large earthquake rattles Indonesia; Seventh in two days
0,Michelin's tyre mistake sends US Formula One Grand Prix into farce
0,Bomb in Dagestan explodes Russian military truck
1,This Is What Drake Songs Would Be Titled If They Were Honest
0,"Old Fashioned, a Kentucky Derby Favorite, Could Have a Career-Ending Injury"
1,So It Looks Like Taylor Swift And Calvin Harris Maybe Aren't Broken Up After All
1,19 Perfect Gifts For Anyone Who's Fresh Out Of Fucks
1,17 Times Britain Confused The Hell Out Of Everyone On Tumblr
1,Today's Dose Of WTF: Four Topless Women Did Bollywood Dancing At Times Square Wearing Only Body Paint
1,21 Totally Unexpected Holiday Cards To Send This Year
0,Reality TV star sought after model found dead in California dumpster
1,19 Completely Ridiculous Rumours That Went Around Every School
0,British Climatic Research Unit's emails hacked
0,Professor Accused of Pocketing NASA Money
0,"On the Bench and Off, the Eminently Quotable Justice Scalia"
1,"By The Way, Nick Jonas Has Three Front Teeth"
0,United States begins testing equipment for demolition of a major VX nerve gas stockpile
0,Facing the Reality That the Money Is Gone
0,British Airways strike grounds flights at Heathrow
0,Pilgrims journey to Jerusalem for Good Friday
1,"Phoebe Buffay Is Supposed To Die On October 15, 2032"
0,Cardinals Reach a Summit That the Steelers Know Well
1,18 Baby Rhinos Learning How To Rhino
1,Student Makeup Artists In London Take Halloween To A Whole Other Level
0,"In Mexico, Curbing Violence Before It Is Learned"
0,NATO Says Top Taliban Leader Slain
0,Interpreter shoots two US soldiers in Afghanistan
1,This Is What My Mother's Eating Disorder Has Taught Me
0,"In This Economy, Fear Is Rational"
1,12 Gifts For The Cat Lover You Don't Like
0,A G.M. Bankruptcy Would Tax the Experts
0,US and South Korea to conduct naval exercises in response to warship sinking
0,Authorities in Belgium raid Church of Scientology
1,"Which Character From ""The Flash"" Should You Marry"
1,This Is What Someone With Anxiety Actually Hears
0,Former US VP Al Gore spearheads transport of hurricane victims to relief in home state
0,Dow falls 340 points amid unemployment and retail sales rates news
0,"Israel completes Gaza strip, West Bank pull-outs"
1,26 Pictures That Are Too Real For Anyone Who's In College
1,Here's What Beauty Ads Would Look Like If They Only Used The Advertised Product
1,21 Reasons You Should Date A Canadian
1,This Is What Happened When We Tried Out A Hot Sauce Made With Scorpion Peppers
1,Fans Are Sharing Touching And Beautiful Artwork In Tribute To David Bowie
0,A Guitar Magazine Tests the Luxury Waters
0,Shares Rise Despite Weak Jobs Report
0,Iceland's coalition government falls in economic crisis
1,What's Your Favorite Movie From The '00s
1,This Video Of Bros Dancing To Justin Bieber On Hoverboards Is Perfect
1,17 Tinder Profiles That Will Make You Fall In Laughter
0,Fifth Expo Gastronomía finishes in Caracas
1,It's Time To Talk About How Good Olive Garden Is
0,"Japan earthquake death toll estimated at over 10,000"
0,"Money Market Funds Are a Refuge, Right?"
0,French citizens told to leave Ivory Coast as UN warns of civil war
0,German Economy Shrank in Last Quarter
1,27 Gluttonous Foods To Eat Before Your New Year's Resolution Kicks In
0,Death of candidate will delay final results for German federal election by weeks
1,19 Tweets About Tea That Will Speak To Your Soul
0,Religious Freedom vs. Sanitation Rules
0,Toronto police announce arrests of 96 people in drug-trafficking investigation
0,Europe marks second Iraq invasion anniversary
1,"23 Reasons Jess And Nick From ""New Girl"" Were Actually Perfect"
0,Forensic results forthcoming in Madeleine McCann case
1,Questions Australians Have For The UK
1,Which Beloved Children's Cartoon Character Should You Hook Up With
1,"The Ultimate ""Star Wars"" Fans Got Married In Line For ""The Force Awakens"""
1,When You're Really Bad At Math
0,Swedish men suspected of nuclear plant sabotage released
0,Bank Regulation Case Pits U.S. Against States
1,If Disney Movies Were Way More Accurate And Badass
1,17 Surprisingly Good Places To Find Cute Clothes For Work
0,U.S. Congressman Jason Altmire comes out against SOPA
0,"Seismologist Mario Pardo rebukes notion that Pichilemu, Chile experiencing ""seismic swarm"""
0,"Koosman, Former Met, Pleads Guilty to a Charge of Tax Evasion"
0,Low morale reported among U.S. soldiers in Iraq
0,Women Rise in Academia and Beyond
0,Police detain Tsvangirai in Zimbabwe
1,42 Questions Every Girl Has In Victoria's Secret
0,Dozens killed after gunmen storm Turkish wedding reception
1,Television's First Asian-American Action Hero Is A Letdown
1,Bill Murray Came To BuzzFeed And Gave Us Some Damn Good Life Advice
1,Charli XCX Looked Like A Space Dominatrix At The MTV EMAs
0,Woman's body found in home of Papua New Guinea leader
0,Philippines to host four-country meeting about South China Sea disputes
1,This Is The Best Way To Netflix And Chill
1,23 Sports Fans Who Made A Huge Mistake
0,"A Day Best Captured by Image, Not Narrative"
0,Boat accident in Democratic Republic of the Congo kills at least 73
0,Looking to Add Diversity in Environmental Movement
0,Obama supports Middle East protesters in speech
0,"Alice Cooper sets up Christian at-risk youth center in Phoenix, US"
1,"How Well Do You Remember ""30 Rock"""
0,Sydney thanked for its patience during APEC
0,Blue Coat and AT&T take parts of FOSI for Internet Security
0,"In Debate of Best Goalies, Brodeur Has Company"
1,21 Parents Who Made Us Laugh In 2015
0,How ABC Interview Shaped a Torture Debate
1,"25 Pictures That Are Way, Way Too Real For All Cat Owners"
1,This Little Girl Sees Her Shadow And Becomes Instantly Terrified And It's Adorable
1,This Adorable Pig Looks Like A Sheep And Is As Tame As A Dog
0,"Anger and unrest continue over US raid in Laghman, Afghanistan"
0,Hamas Fighters Display Mix of Swagger and Fear
0,Stampede in India kills at least 140
0,Basque separatist group ETA declares ceasefire
0,Musician Phil Collins announces he will never play drums again
1,Should We Netflix And Chill
1,28 Of The Most Canadian Crimes Ever Committed
0,Kenya confirms first swine flu case
1,Megan Fox Breaks Her Instagram Fast To Share An Adorable Picture Of Her Son
1,"The Creator Of ""Master Of None"" Thanked Straight White Guys In His Acceptance Speech"
0,UN High Commissioner for Human Rights: close Guantanamo Bay
0,"Play.com Live multimedia exposition hosted at Wembley Stadium, England"
0,NOAA predicts increased hurricane activity in U.S.
1,32 Amazing DIY Costumes That Prove Halloween Is Actually Meant For Teens
0,"Passenger dies after fire in toilet on train in Bedfordshire, England; serious rail disruption"
1,16 Weird Relationship Milestones
1,45 Things From Your '90s Childhood You Probably Forgot About
1,3 Easy Breakfasts You Can Make In A Mug
0,Barnes & Noble Beats Earnings Estimates
1,These Floating Bonsai Trees Look Like Actual Magic
0,25 Militants Are Killed in Attack in Pakistan
1,18 British TV Shows That Sadly Didn't Return In 2015
1,23 Times Liz Lemon Spoke The Goddamn Truth
0,Sex Predator Accusations Shake a Wisconsin Town
0,Nuclear weapons protest at Faslane leads to 47 arrests
1,16 Memes You Need To Show Your Parents If They're Pressuring You To Get Married
1,10 Words That Came From Nahuatl
0,Rem Koolhaas wins Golden Lion for Lifetime Achievement
1,Which Icelandic Yule Lad Are You Most Like
1,23 Phrases That'll Confuse Anyone Who Didn't Grow Up In The South
0,Denver Broncos player Kenny McKinley found dead aged 23
1,If Wedding Magazines Were More Realistic
1,17 YA Novels That Are Definitely Morally Complicated
0,Court Acquits Ex-Premier Before Vote in Pakistan
0,Australian rules football: Traralgon to play Moe in Gippsland Football League clash Saturday
0,Some Terms Reached in Honduras Dispute
1,8 Things You Should Know About Alcohol Before Freshers' Week
1,105 Thoughts I Had At My First Sex Convention
0,"West Palm Beach, Florida plane crash kills four"
1,23 Things That Happen When You're The Last Single Friend
1,18 Things You'll Only Understand If You're Slightly Obsessed With Socks
0,"G20 agrees to avoid currency war, also agrees to reduce trade imbalances"
1,Freshers' Week Expectations Vs. Reality
1,How Big Of A Christmas Film Fan Are You Actually
1,"The ""Hamilton"" Cast Slayed Its 2016 Grammy Performance"
0,Two Kenyans kidnapped in Somalia by gunmen
0,TeleSUR promotional campaign causes controversy in Colombia
0,UK mobile provider begins TV-on-phone trial
0,Three dead infants found in Canadian home
0,Bomb Kills at Least 76 in Baghdad Market
1,37 Cozy Sweaters For People Who Are Literally Always Cold
1,Stop What You're Doing And Go Stalk These Incredibly Beautiful Makeup Artists
0,2010 FIBA World Championship starts
1,33 Beautiful Things For Your Home That Cost Less Than $40
0,'Criminal in a police uniform' given eleven years jail for role in English drugs gang
0,U.S. drones enter Libya conflict
0,Scottish based game-developer Realtime Worlds enters administration
1,Caribbean People Tried Each Other's Desserts And Had A Blast
1,This Is What Five Decades Of Star Trek Fashion Looks Like
0,"Wisconsin Democratic Party calls for Impeachment of Bush, Cheney, & Rumsfeld"
0,Knicks May Lose Gallinari for Season
0,US unemployment fell to four-year low before Katrina
0,"A timeline: Novak, Rove, Cooper"
0,Dustin Johnson Takes Four-Shot Lead at Pebble Beach
0,Details emerge on how al-Zarqawi's location was pinned
1,Bruno Mars Might Headline Super Bowl 50
0,"In India, Cricket Loses to Politics on Security"
0,ALP appoints SLW Group for 2007 election campaign
0,Big U.S. Role in Lending to Students
0,"In Rescue of Captain, Navy Kills 3 Pirates"
1,Oprah And Shonda Rhimes Reveal Why Marriage Isn't For Them
1,"24 Times ""Skyrim"" Was Accidentally Hilarious"
0,Mets and Yankees Season-Ticket Holders Are Having Second Thoughts
0,New Mets Coach Is More Than Just a Name
0,Dominique de Villepin to replace resigning French PM
1,17 Things Everyone Regrets Doing In Freshers' Week
1,"Which ""Gotham"" Character Would Be Your Best Friend"
0,Would-Be Parents Find Surrogate Agency Closed
0,Fires out at the Hertfordshire Oil Storage Terminal
1,Are You Bart Or Lisa
0,"Aside from Semicon Taiwan 2007 - An attraction of ""exiderdome"" by Siemens"
1,Thoughts You Have During An Exam
1,16 Dudes Who Are Still Going To Be Single In 2016
1,Everything You Need To Know About TV And Movies In 2016
1,45 Signs You're An Old Millennial
1,Jessica Lange Showed Up To The Emmys Rocking Transition Lens Glasses
1,15 Insanely Adorable Pins You Never Knew You Needed
0,"Orange County bus strike ends as union, board approve contract"
1,Japanese Twitter Is Mocking Politicians After A Fight Broke Out In Parliament
1,A$AP Rocky Has The Coolest Instagram You've Ever Seen
1,"Here's The Beautiful Detail In ""Notting Hill"" You Probably Missed"
0,Gay Marriage in Vermont Faces Veto by Governor
0,"Senegal president offers free land to ""repatriate"" Haitians"
0,Bush Administration changes official position on legitimacy of Qur'an desecration allegations
0,2010 UK general election results
1,22 Signs You Suffer From A Terrible Case Of Resting Shade Face
0,Japanese Bank Raises Stock Sale to  $9.4 Billion
1,Who Said It: Donald Trump Or Kanye West
0,Pakistan: Eight killed in hospital blast
1,19 Lucky People You Would Rather Be Right Now
1,Watch This Man Transform Into An Entire K-Pop Group
0,Trade Barriers Rise as Slump Tightens Grip
0,Accidental email brings product placement agency under fire
0,Slow Start to U.S. Plan for Modifying Mortgages
1,John Legend Kissing Chrissy Teigen's Baby Bump Is Couple Goals
0,Texas police: 2-year old crushed by relative
0,Swedish Parliament passes electronic surveillance law
0,"In Hard-Hit Areas, Habitat for Humanity Adds Demolition to Its Mission"
0,Church of Scientology denied injunction against Anonymous
0,Lightweight Armor Is Slow to Reach Troops
0,Controversial Brazilian dam gets preliminary approval
0,President Bush plans to attend opening of Beijing Olympics
1,17 Moving David Bowie Lyrics And Quotes To Remember Him By
1,We Asked 48 Guys & Girls Tough Dating Questions And Learned A Lot About Love
1,"17 Unforgettable Childhood Moments From Playing ""Crosscountry Canada"""
1,24 Hilarious Schmidt Quotes That Will Never Get Old
0,Lady Bird Johnson released from Austin hospital
1,"Can You Remember The First Episode Of ""Full House"""
1,"How To Be A Broadway Diva, Or At Least How To Fake It"
1,21 Of The Worst Things People Have Ever Smelled
0,Non-profit ACORN plans to shut down
1,The 11 Best Red Hot Chili Peppers Songs Of All Time
0,Romanian president meets with EU officials in Bucharest
1,"Are You More Like Jessica Or Trish From ""Jessica Jones"""
1,Can You Make It Through Our Ghost Game
1,Can You Guess The Christmas Song From Just One Lyric
0,Broadband users kicked off service for constant questioning
1,Which HGTV Show Should Makeover Your House
1,Ryan Reynolds Flew Halfway Across The World To See Blake Lively For A Day
0,Dam removal proposal for Klamath River
1,How To Turn Classic Thanksgiving Foods Into Boozy Cocktails
1,This 19-Year-Old Creates Jaw-Droppingly Realistic 3D Art That Will Make You Do A Double Take
0,Opposition leader takes early lead in Sierra Leone presidential run-off elections
1,34 Cosplayers Who Slayed MCM London Comic Con 2015
0,Rural African school goes to Sweden for environment award
0,Syria fires on Israeli fighter planes
0,China Eastern Airlines to purchase twenty new Airbus A320 jets
0,Poll of 100 million votes names new Seven Wonders of the World
0,Cyclists Eager for Action on Blood-Profile Antidoping Plan
1,The 15 Most Blasphemous Things Ever Said On Twitter
1,"This Guy Shot An Entire Wedding On An iPhone, And It Looks Stunning"
0,Legendary bluesman Long John Baldry dead at 64
1,"What A Gender-Swapped ""Harry Potter"" Would Really Look Like"
0,"Pittsburgh Pirates defeat Philadelphia Phillies, 3-0"
1,9 Tips For Dealing With Depression And Anxiety At University
1,17 Things All Twentysomethings Who Watched BET Will Never Forget
1,Do You Actually Remember What Cereal Mascots Look Like
1,9 Rescue Dogs Sleeping In Their Beds For The First Time
0,Scottish Premier League: Celtic thump Hearts 5-0
1,This Couple Totally Shocked Her Father With This Adorable Pregnancy Announcement
1,Which Of Your Favorite Fandom's Technology Is Most Powerful
0,US says polar bears are threatened species
0,A Hockey Fight That May Impact on Other Clubs
1,5 Women Tried On A Bunch Of Suits And Here's What Happened
0,Fire destroys a Social Security building in Brasilia
0,New Zealand doctor starts smoking in protest
0,Fathers for Justice is coming to an end
0,"BMW announces 7.6% sales rise as US, China demand grows"
0,Irish win narrowly over Italy in RBS 6 opening match
0,United Kingdom officially enters economic recession
1,Prince William Gives Emotional And Rare Speech About Princess Diana
0,Smaller Than Expected Class of Underclassmen for Draft
1,18 Stunning Christmas Cookies Guaranteed To Impress Your Family
1,29 Camping Recipes That'll Make You Look Like A Genius
1,The Martian Proves That Science Is Totally Action-Adventure Worthy
0,U.S. President Barack Obama fires Inspector General Gerald Walpin amid controversy
1,"Which Character From ""The Blacklist"" Are You"
0,"Hormel Earnings, Led by Spam, Beat Expectations"
1,Lesbian Princess
1,"I Can't Stop Laughing At This Tweet About Kajol, Come Laugh With Me"
1,Which Of These Popstars Actually Wrote Their Own Songs
1,17 Unexpected Ways To Decorate With Removable Wallpaper
1,"For Everyone Who's Actually Still In Love With ""Love Actually"""
0,NATO Cautions Pakistan Over Talks with the Taliban
1,"This Is What The Cast Of ""Love Actually"" Look Like Now"
1,Here Are The Only 15 Exercises You Need To Get In Shape Anywhere
0,A Dictionary Defines Inside Baseball
0,Cuomo Has More Questions on Merrill Bonuses
0,Officers accused of framing men for murder in UK's 'biggest' trial of police
1,What Disney Princesses Would Look Like If My Boyfriend Answered My Phone Calls
0,9 Killed in Coordinated Attacks in Afghanistan
1,When Was The Exact Moment You Fell In Love With Your S.O
0,Pakistan wins Fortune Cup defeating West Indies by 3-0
0,Atkins Nutritionals Inc. goes bankrupt
1,15 Super Bowl Snacks Worth Feasting On
1,19 Things You'll Only Know If You're In A Relationship With Someone Who Doesn't Drink
1,11 Signs You're At A Filipino Party
0,Study concludes 9/11 firefighters are 19% more likely to develop cancer
1,We Can Tell Whether You Had Sex This Morning With One Simple Question
0,Obama Set for First Step on Immigration Reform
0,American sailor jailed for murder of Japanese taxi driver
0,A.M.D. Reports Narrower Loss
0,Last of raisers of first U.S. flag over Iwo Jima dies
0,World Bank gives Kiribati emergency aid
0,Citigroup Is Said to Be Raising Pay for Workers
0,Los Angeles Times launches editorial wiki
0,Tamil protests underway in Oslo
1,31 Beautiful Dog Tattoos Every Dog Lover Will Appreciate
0,Germany's July unemployment rate falls slightly
1,Intensely Running Ryan Phillippe Is All Of Us
0,Gbagbo appears at international court for alleged crimes against humanity
0,Maldives to become the world's first carbon-neutral country
1,17 Things You Should Never Say To A Girl Over 5-Foot-9
0,Publishers seek injunction against Google Print
1,27 Things So Gloriously Awkward You Won't Be Able To Look Away
0,British motorists showered with cash on motorway
0,"UnitedHealth Settles Suit, but Objection Raised"
0,"At Reading in Beijing, Noted Writer Is Stabbed"
0,Cardinals Advance to First Super Bowl
0,Romania switches to Winter Time
0,European Venus probe launched successfully
0,Australian state of Victoria swears in new cabinet
0,Death of Michael Jackson causes last minute changes to films and dramas
1,Why She's Not Texting Back
0,Second man charged in Lee Rigby murder case
0,Stars and Stripes No Longer Waves Over Baseball
0,Ugandan parliament revisits Anti-Homosexuality Act
0,UK Jobcentre call centre staff on 48-hour strike
0,Candace Parker Is Putting Family First
1,"Check Out This Cool Ass Worm, It's A Christmas Tree"
0,"After Losing Freedom, Some Immigrants Face Loss of Custody of Their Children"
0,Hundreds of people gather in support of Mikhail Khodorkovsky
0,Wall Street Journal Is Told to Supply Dow Jones Newswires
1,See 100 Years Of Egyptian Beauty Looks In Over A Minute
0,Cleric Who Led Militants in Pakistan Is Released
0,Exxon Mobil Shareholders Reject Proposals
1,19 Images That Are Way Too Real For Anyone Who Uses Instagram
1,We Know Why You're Single Based On Your Zodiac Sign
0,Tropical Storm Epsilon forms as 2005 Atlantic hurricane season comes to an end
1,19 Pictures That Are Way Too Real After A Night Out
1,Which Lana Del Rey Album Are You
1,These Photos Of Kids Freaking Out With Santa Will Make You Laugh
0,Boeing Executive Sees Recovery in Airline Traffic
0,Judge Approves $33.3 Billion Federal Loan to G.M.
1,26 Phone Notes That Are Funny For No Damn Reason
0,Lapp Plats becomes first firm to float on IEX
1,"Sky High Is Actually Just An ""Avatar: The Last Airbender"" High School AU"
1,23 Cleverly Creative Ways To Decorate Your Rented Apartment
1,22 Pieces Of Beautifully Minimalist Geometric Jewellery
1,"There Was A Mini ""Arrested Development"" Reunion At The SAG Awards"
1,28 People Who Will Make You Feel Better About Your Terrible Choices
0,House Panel Votes to Pay For Five New Helicopters
0,Former Pennsylvania State Senator Convicted in Fraud Case
0,Awkward Dance for E.U. Treaty Talks
1,"25 Reasons We Need Sookie St. James In The ""Gilmore Girls"" Revival"
0,"Two Tough Mets, but Then What?"
1,Can We Guess How Old You Are Based On The Colour Of Your iPhone
0,US President Bush meets with Canadian and Mexican leaders
1,21 Tweets About Contacts Lenses That Will Make You Laugh Out Loud
1,"Which Major ""Doctor Who"" Character Are You Based On Your Zodiac Sign"
0,"Battling Knee Injury, Nadal Falls to Murray"
1,Kris Jenner Got A Pie In The Face For Not Knowing North West's Middle Name
0,Empire of Martha Marches On
0,Bankruptcy Looks Likely for Chrysler
1,19 Struggles Only Former Teenage Fake Tanners Know
