label,data
1,"a comedy about misfits in which a veterinarian becomes involved with a client , whose wife has begun acting like a dog . "
1,will rachel be able to protect harper and prove who has really been planting the bombs ? 
0,"it showcases carvey's talent for voices , but not nearly enough and not without taxing every drop of one's patience to get to the good stuff . "
0,its inescapable absurdities are tantamount to insulting the intelligence of anyone who hasn't been living under a rock ( since sept . 11 ) . 
1,"as now-senator padm&#233 ; amidala returns to coruscant to vote on an important senatorial matter , an assassination attempt on her life prompts the jedi council to send jedi knight obi-wan kenobi and his padawan anakin skywalker to protect her and find out who the assassin is . "
1,"using previously unseen video footage , the film shows rocha all jerky and with florid rhetoric urging his cuban comrades to embrace the new political and cultural challenges of the age ; outlining his vision of a unified third world ; and expounding on the differences and peculiarities of latin americans and the means by which their revolutionary aims might be achieved . "
1,"on the very day lizzy finds out she's pregnant , she also finds herself the unwitting subject of a twisted television expos&#233 ; perpetrated by the new world standard of unethical journalism : hardcore action news . "
1,"in a time when a woman's place was in the home , young emily ventures out and falls in love with a young soldier , eventually carrying his baby out of wedlock . "
1,"having sought and found refuge within this ancient religious society , sheldon finds himself captivated by this unusual and powerful world and the three old men who run it . "
1,"but when she recruits a new lodger for the downstairs flat , daniel finds himself falling for robert , the hot southern boy who's moved to the big city . "
0,"the screenwriters dig themselves in deeper every time they toss logic and science into what is essentially a "" dungeons and dragons "" fantasy with modern military weaponry . . . "
0,"atanarjuat , unfolding on a cold-blasted primeval arctic plain , has the quality of totem . "
0,"as it turns out , you can go home again . "
1,"we are taken on this journey through the voice and body of mnemosyne , mother of memory . "
1,"along the way , they discover a sinister conspiracy that reaches to the police department and even the highest level of government . "
0,"by embracing the original series' tacky elements and inserting just enough self-mockery to avoid smugness , the movie manages to fulfill basic expectations . "
1,"as he tries to re-discover the family that he abandoned long ago , he is forced to confront the anxieties in his memories - the family he betrayed and abandoned at the expense of his own happiness . "
0,the movie fails to portray its literarily talented and notorious subject as anything much more than a dirty old man . 
1,"then a final "" test "" is made to come to a decision . . . "
1,"harboring a secret , john guides angela to a shocking realization that will uncover the past . "
0,succeeds very well in its primary aim of making us gasp . 
0,there's a disturbing 'great white hope' undertone to the other side of heaven that subtly undermines its message of christian love and compassion . 
1,the making of the dragon is a comedic satire ( not a spoof ) of the kung-fu film genre . 
0,a skillfully made example of your typical schwarzenegger action film . 
0,"i walked away not really know who "" they "" were , what "" they "" looked like . why "" they "" were here and what "" they "" wanted and quite honestly , i didn't care . "
0,"in questioning the election process , payami graphically illustrates the problems of fledgling democracies , but also the strength and sense of freedom the iranian people already possess , with or without access to the ballot box . "
0,slackers' jokey approach to college education is disappointingly simplistic -- the film's biggest problem -- and there are no unforgettably stupid stunts or uproariously rude lines of dialogue to remember it by . 
1,"when gene returns , lillian finds herself caught in the middle of a triangle . "
0,a lot more dimensional and complex than its sunny disposition would lead you to believe . 
0,the uneven movie does have its charms and its funny moments but not quite enough of them . 
0,"the film is reasonably entertaining , though it begins to drag two-thirds through , when the melodramatic aspects start to overtake the comedy . "
1,devdas was besotted by her stunning beauty and longed to have her back . 
1,"seeking refuge in his past , the murderer contacts his estranged brother and falls in love with his brother's wife , gypsy . . . "
0,"this orange has some juice , but it's far from fresh-squeezed . "
1,"this film is adapted from the play the fire and the rain by one of india's foremost playwrights , girish karnad . "
0,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman's destructive escapism or the grace-in-rebellion found by his characters . "
1,ricky is an ex-con with two strikes against him and is desperately trying to stay straight . 
0,anderson has created the kind of unconventional 'romantic comedy' we might expect from him . 
0,"unambitious writing emerges in the movie , using a plot that could have come from an animated-movie screenwriting textbook . "
1,"after escaping from the racoon city medical facility alice searches for answers to the t-virus and how to contain it , all while trying to find a way to escape the ruined city with fellow survivors . "
0,you'd be hard put to find a movie character more unattractive or odorous [than leon] . 
0,"a thoroughly awful movie--dumb , narratively chaotic , visually sloppy . . . a weird amalgam of 'the thing' and a geriatric 'scream . '"
0,well-shot but badly written tale set in a future ravaged by dragons . 
0,"a perfectly acceptable , perfectly bland , competently acted but by no means scary horror movie . "
0,"it will come as no surprise that the movie isn't scary . but here's the real damn : it isn't funny , either . "
1,the baby that is the anti-christ is switched at birth . 
0,"being a sayles film , this has a way of looking at things with more patience and maturity than a plot summary might lead us to expect . "
1,teens are borrowing the family car to drive to manhattan with hopes of being picked to enter studio 54 . 
1,on his journey he befriends slacker jimmy the fin ( peter sarsgaard ) and becomes involved in rescuing his neighbor colette ( debra kara unger ) from her own demons . 
1,"the film was shot on location at various firehouses in manhattan , queens and brooklyn . "
1,jenny even turns to the flower girl - who isn't much help . 
1,"after a drastic confrontation with the 'normal' outside world that results in fighting and panic , the group breaks up . "
0,nair doesn't treat the issues lightly . she allows each character to confront their problems openly and honestly . 
0,"goyer's screenplay and direction are thankfully understated , and he has drawn excellent performances from his cast . "
0,moore's performance impresses almost as much as her work with haynes in 1995's safe . 
1,"after being arrested , a young street-racing addict attempts to avoid the pitfalls of his illegal pastime . "
1,"but then the crew detects a break-in on their computer systems , and picard is captured by the romulans because shinzon needs him as his only matching supplier of genetic material . "
1,"as both marly and desiree grapple with the sometimes overwhelming weight of family history and family expectations , and wrestle with questions of love , duty and responsibility , the tale offers a portrait of two women , two families , and two communities standing on the brink of change . "
1,"now he is out , to finally get his cut of the money and reunite with his family , or at least avenge the damage done . "
1,"an undercover narc dies , the investigation stalls , so the detroit p . d . "
0,a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done . 
0,"if you value your time and money , find an escape clause and avoid seeing this trite , predictable rehash . "
1,"when he unexpectedly leaves for a week to go skiing with his wife , lillian is dragged out on the town by her best friend , andrea . "
1,it is one of the last true medieval maximum-security penal farms in the country . 
1,"singer patricia paradise ( dee wallace stone ) has everything : beauty , fame , success , money . . . "
0,"the cold and dreary weather is a perfect metaphor for the movie itself , which contains few laughs and not much drama . "
1,"in a small southern american town , paul , who is known for having sexual relations with every girl in town , falls in love with his best friend's younger sister who is a virgin . "
1,"she meets noble , an endearing bundle of tragic flaws , and sparks fly between these two lost but likeable souls . "
0, . . . a poignant and powerful narrative that reveals that reading writing and arithmetic are not the only subjects to learn in life . 
0,it was only a matter of time before some savvy producer saw the potential success inherent in the mixture of bullock bubble and hugh goo . 
1,"a remake of the danish blockbuster "" klatretosen , "" catch that girl is described as "" ocean's 11 "" or "" mission : impossible "" for kids . "
0,"one of the more irritating cartoons you will see this , or any , year . "
0, . . . a pretentious and ultimately empty examination of a sick and evil woman . 
1,the porn business prospered greatly due to many of the movies he appeared in . 
0,there are moments it can be heart-rending in an honest and unaffected ( and gentle ) way . 
1,"and for her honor , it will be named 'paradise-casino' . "
0,"what lee does so marvelously compelling is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america . . . sketchy but nevertheless gripping portrait of jim brown , a celebrated wonder in the spotlight"
1,"forced to move back to his old job at a pizza parlor and into a rundown tenement where a number of oddballs wander the hall including a lonely middle aged woman ( mary coleston ) who makes spam casseroles for all the bachelors , a daffy prostitute ( krystina carson ) , and a spanish don juan ( manual cabra ) who wanders the halls in his bathrobe . "
1,"since the shoe is his , kumin is then declared the "" mr . "
1,"stranded on a lonely road , a schoolbus full of high school basketball players , their coaches , and cheerleaders must defend themselves from the creeper - a flesh-eating ancient beast that resurfaces on the earth every 23 years to feed . "
1,but emile's past is sometimes more familiar and immediate than the world before his eyes . 
1,"although he has feelings on the inside , he is only able to mimic the emotions around him . "
1,"if not , then catch an episode of the new reality series the jedi hunter , as the now australian boba fett crosses the galaxy capturing and eliminating jedi , along with his companion terri fett . "
1,she can't get in there because te door is locked . 
0,"though talk in the film often turns to death , khatra's enthusiasm and love of life keep the movie surprisingly upbeat . "
0,"the off-center humor is a constant , and the ensemble gives it a buoyant delivery . "
1,"never giving up the fight to win the war , mcnamara is silently planning , waiting for his moment to strike back at the enemy . "
1,"whilst their former companions strider , legolas , gimli , merry and pippin make new allies in the ents , the riders of rohan and the stewards of gondor and launch an assault on isengard . "
0,"' . . . the film's considered approach to its subject matter is too calm and thoughtful for agitprop , and the thinness of its characterizations makes it a failure as straight drama . '"
1,"they go through three days of hell , friendship , madness and hope . "
1,"he dies alone at the hospital , and apparently everything nete planned went wrong . "
1,the new code has the ability to mutate and adapt to any computer environment just like organisms can adapt . 
1,"documentary feature about the traditional viennese cinema "" bellaria "" , which is specialised in german cinema from the 20s , 30s and 40s and its regular customers , whose idols are stars like zarah leander or karl sch&#246 ; nb&#246 ; ck . "
1,especially when you would much rather want to be one of the cool muslim boys who wears those golden necklages and say cool stuff in arabian . 
1,"this romantic comedy , described as an african-american when harry met sally . . . , centers on a romance between an a&#38 ; r exec , dre ( diggs ) , at a hip-hop label and a magazine editor , sidney ( lathan ) , who have known each other since childhood . "
0,the sheer dumbness of the plot ( other than its one good idea ) and the movie's inescapable air of sleaziness get you down . 
0,"a highly spirited , imaginative kid's movie that broaches neo-augustinian theology : is god stuck in heaven because he's afraid of his best-known creation ? "
0,everything that was right about blade is wrong in its sequel . 
1,fate deals young orphan matt murdock a strange hand when he is doused with hazardous waste . 
0,this in-depth study of important developments of the computer industry should make it required viewing in university computer science departments for years to come . 
0,"a fantastically vital movie that manages to invest real humor , sensuality , and sympathy into a story about two adolescent boys . "
1,"charlotte and teis , partners for some years , are going to climb a mountain , literally and metaphorically . "
0,"it takes a really long , slow and dreary time to dope out what tuck everlasting is about . so here it is : it's about a family of sour immortals . "
0,"a gripping little b-movie of more mood than substance , below nonetheless delivers on its modest promises . "
1,"a broad stylistic combination of cinema verit&#233 ; and magic realism , the film follows emile's life as he tries to reconnect with his last remaining relation nada . "
1,"the accident leaves matt blind but also gives him a heightened "" radar sense "" that allows him to "" see "" far better than any man . "
1,this documentary captures the life story of legendary hollywood producer and studio chief robert evans . 
0,"the fact is that the screen is most alive when it seems most likely that broomfield's interviewees , or even himself , will not be for much longer . "
1,"when the secret codes controlling a killer nuclear satellite are stolen by the world's most dangerous criminal , america's best agent teams up with a brittish beauty to recover the codes in an endgame of action , betrayal and intrigue . "
0,"the longer the movie goes , the worse it gets , but it's actually pretty good in the first few minutes . "
1,"beautiful , gentle people of all color of skin surround her and care about her . "
0,watching it is rather like viewing a long soap opera in which only the first episode was any good . 
1,"in this playful and rollicking swashbuckler , drag king pirates take to the high seas on a quest to restore stolen treasures . "
0,the most excruciating 86 minutes one might sit through this summer that do not involve a dentist drill . 
0,"daughter from danang reveals that efforts toward closure only open new wounds . it doesn't flinch from its unsettling prognosis , namely , that the legacy of war is a kind of perpetual pain . "
1,"now , when angered , he turns into a massive green behemoth with the mind of a child . "
1,"run ronnie run is a heart warming spin-off from the cult hit hbo series "" mr . "
0,"the problem is that for the most part , the film is deadly dull . "
1,"a 19th century insane asylum is memorialized by a captivating montage of inventories , histories , and brain surgeries . "
1,"suffering from recurring memory loss , graham is restricted to a limited short-term memory . "
1,"the lover literally searches the ends of the earth , the possessed child follows in the hopes that the lover will lead him to his quarry . "
1,"while felice eventially convinces sam that she's his long-lost and thought-to-be-dead sister , she doesn't succeed in convincing him that the fbi is after him for past crimes . "
0,the movie is beautiful to behold and engages one in a sense of epic struggle -- inner and outer -- that's all too rare in hollywood's hastier productions . 
0,visually exciting sci-fi film which suffers from a lackluster screenplay . 
1,jordan is a mom &#38 ; an activist who is on a life long search for true faith as she tries to protect her only child from what she believes is injustice . 
1,"as the sisters approach the end of an era , and the end of an order , they search their souls in an examination of their life's work . "
1,"a famous psychiatrist ( ty adams ) takes on the job of trying to cure patients at the sedah state hospital , run by it's folksy doctor ( sam delazo ) . "
1,"after healing a woman of a stroke , william picks up another pastor who desires to learn the deeper things of god . "
0,"despite the inexperience of the director and his cast , there's rarely a false moment . "
1,"caught between their past and their future , both are struggling to find a way to become independent women in a place where everyone and everything seems to conspire to make them return to the roles of children under the rule of formidable parents . "
1,"he and his friends : virgil , daric and han lead a double life of mischief and petty crimes to alleviate the pressures of perfection . "
0,"there's . . . tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate . "
0,"a film centering on a traditional indian wedding in contemporary new delhi may not sound like specialized fare , but mira nair's film is an absolute delight for all audiences . "
0,"unfortunately , a cast of competent performers from movies , television and the theater are cast adrift in various new york city locations with no unifying rhythm or visual style . "
1,nothing like dreaming is a film about a modern-day shaman and his young disciple . 
0,"this fascinating look at israel in ferment feels as immediate as the latest news footage from gaza and , because of its heightened , well-shaped dramas , twice as powerful . "
0,the advantage of a postapocalyptic setting is that it can be made on the cheap . any rock pile will do for a set . reign of fire has the disadvantage of also looking cheap . 
1,a serial killer named shin-hyun gives himself up to police . 
1,"detective kuroda tries to find the answer , which isn't as simple as one could hope . "
0,poignant if familiar story of a young person suspended between two cultures . 
1,"outside a storm rages and when the power goes out , darkness envelops the house . "
1,the two engage in a spirited and acerbic dialogue - meanwhile accomplishing nothing . 
0,"flawed but riveting , it won't be everyone's cocktail of choice , but if you can suspend disbelief long enough , you'll get a whopping good wallop without the hangover . "
1,"on the verge of judgement day , the most advanced terminator unit ever , the t-x , arrives from the future to ensure the rise of the machines . "
1,"the sra's act as 'portals' on the internet , helping users to fulfill their dreams . "
1,"five men and women race against time ( and sometimes their own knack for self-sabotage ) to save the consummate southern , rowdy group house from the academic upper crust and a vindictive sorority . "
0,"a summary of the plot doesn't quite do justice to the awfulness of the movie , for that comes through all too painfully in the execution . "
0,davis . . . is so enamored of her own creation that she can't see how insufferable the character is . 
1,"when sai gwai ( turtle , in the english version ) starts working for lmf corporation with his cousin lun , he immediately meets the four "" pork chops "" ( cantonese slang for ugly women ) : mo , mei , hung and pao . "
1,she bets ( against all logic ) to be able to build a new palace for caesar within three months . 
1,"when reuben buys a black-market cure for his unusual chest complaint , jenny is forced to make a terrible sacrifice . "
0,the movie's progression into rambling incoherence gives new meaning to the phrase 'fatal script error . '
1,"on their last night of high school life , six best friends vow to spend their spring break together . "
0,an ideal love story for those intolerant of the more common saccharine genre . 
1,all of her hard work pays off when she is accepted to a prominent dance program in new york . 
1,"bennie may not be who she seems , and there may be a chink in banks's tough-guy armor . "
0,jarecki and gibney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives . 
1,"then a young colorado woman ( beth ulrich ) moves across the hall and things look up , until he learns that she has a total backwoods quality that he doesn't know how to handle . "
1,"tuck everlasting is the story of a girl named winnie and a family who she meets , the tucks . "
1,"the rebellion against sauron is building up and will be led by gandalf the white ( sir ian mckellen ) , who was thought to be dead after the balrog captured him . "
0,"tadpole may be small , but it's something special -- a cheeky comedy knockout . "
0,"making such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm love's power to help people endure almost unimaginable horror . "
0,"[hayek] throws herself into this dream hispanic role with a teeth-clenching gusto , she strikes a potent chemistry with molina and she gradually makes us believe she is kahlo . "
1,"when she fails to find the "" perfect man "" that will make her happy , she decides to construct him herself , using parts from different people . "
0,a generic international version of a typical american horror film . 
1,"a seemingly inconistent game of "" taboo "" brings out the vile secrets and sexual desires from a group of six college graduates at a remote mansion where one of them flips out and proceeds to kill the rest in the manner of their secrets . "
1,"while there , the elder man falls in love with the mom ( keaton ) . "
1,"after a chance encounter at a theater , two men , benigno and marco , meet at a private clinic where benigno works . "
1,"in late summer 1973 , michael skid , the son of a well-to-do judge , returns home and rents a dilapidated farm . "
1,"when rock star roddy usher's wife is murdered , he's sent to the county lunatic asylum , where the therapy is far more insane than the inmates . "
0, . . . pays tribute to heroes the way julia roberts hands out awards--with phony humility barely camouflaging grotesque narcissism . 
0,"de niro looks bored , murphy recycles murphy , and you mentally add showtime to the pile of hollywood dreck that represents nothing more than the art of the deal . "
0,"a fine , rousing , g-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats . "
0,a by-the-numbers patient/doctor pic that covers all the usual ground
0,only those most addicted to film violence in all its forms will find anything here to appreciate . 
0,"a gorgeously strange movie , heaven is deeply concerned with morality , but it refuses to spell things out for viewers . "
1,"when a chinese rebel murders chon's estranged father and escapes to england , chon and roy make their way to london with revenge on their minds . "
1,it's at this point that he buys a pirate record whose magical powers bring him the success he's longed for . 
0,"like a veteran head cutter , barbershop is tuned in to its community . "
0,"an incredibly thoughtful , deeply meditative picture that neatly and effectively captures the debilitating grief felt in the immediate aftermath of the terrorist attacks . "
0,it makes me feel weird / thinking about all the bad things in the world / like puppies with broken legs / and butterflies that die / and movies starring pop queens
1,"she , among others excentricities , talks to a small rock , gertrude , like if she was alive . "
0,"the movie is a meditation on the love and envy that russia has always felt toward europe , and i won't pretend i got more than 30 percent of what was going on . "
0,"'dragonfly' dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue . "
0,confessions is without a doubt a memorable directorial debut from king hunk . 
1,"everything had been going along smoothly until the gang entered their final year of high school and the stakes were upped by the school's principal , mrs . stark . "
0,"ranging from funny to shattering and featuring some of the year's best acting , personal velocity gathers plenty of dramatic momentum . "
0,"even if the ride's a little bumpy , with a final lap that's all too suspiciously smooth , you gotta give director roger michell , best known for the superfluous notting hill , credit for trying . "
0,"as elegantly crafted as it often is , anderson's movie is essentially a one-trick pony that , hampered by an undeveloped script , ultimately pulls up lame . "
0,"this romantic thriller is steeped in the atmosphere of wartime england , and ably captures the speech patterns , moral codes and ideals of the 1940s . "
0,"i can't say that i liked homeboy ; it'd be more accurate to say that i found it intriguing , bizarre , dogma-like in spots - and quite truthful , in its way . "
1,"the friends may listen , but when do they learn maybe never or only when the journey begins with you . "
1,"upon getting together on their spring break , they realize that they are bored in their small suburban connecticut hometown . "
1,"separated from his wife , louis will be given the opportunity to find out what is most important . . . "
0,"you watch for that sense of openness , the little surprises . "
1,"can the elderly and feeble mccaleb , who had intended to spend his retirement living on his boat in the los angeles harbor , and who can't drive , and has to nap regularly , muster up the endurance to find the killer ? "
0,the film actually gets to tackle some larger questions than one normally finds in the average fireball drama . 
0,"this humbling little film , fueled by the light comedic work of zhao benshan and the delicate ways of dong jie , is just the sort for those moviegoers who complain that 'they don't make movies like they used to anymore . '"
1,"torn between two worlds , trey hides from his discomfort in an increasingly dangerous sexual addiction that threatens to destroy not only his new startup ideas , it may destroy his life . "
1,he comes to the terrible realization that he has never held his mothers right hand . 
0,with exquisite craftsmanship . . . olivier assayas has fashioned an absorbing look at provincial bourgeois french society . 
1,lukas and his friends live in a commune out in the woods . 
0,no film could possibly be more contemptuous of the single female population . 
1,"through dream manipulations and guilt , he's able to convince hockey-masked psychopath jason which both freddy and jason sense as the perfect opportunity for a slice-and-dice job . "
1,"the story revolves around a dying father and his son , who is trying to learn more about his dad by piecing together the stories he has gathered over the years . "
0,"a kinetic drama that seems to wander aimlessly , beautifully until it crashes in an odd anti-climax befitting reality itself . "
1,"now the kids are far out in the country with no phone , car , or any place to go , and they are being chased by the family of cannibals . "
0,there's plenty to enjoy -- in no small part thanks to lau . 
0,"definitely not the knee-slapper that i was told it would be , but enough hahas for me to grade as passable . "
0,"a magnificent conjuring act , an eerie historical mirage evoked in a single sweeping wave of the hand by alexander sokurov . "
1,leela is a film based on the south asian-american experience . 
1,"matters become even more complicated when juwanna realizes that he is falling for his teammate michelle ( vivica a . fox ) , who shows him that there is more to women than meets the eye . "
1,"arrested and imprisoned in a juvenile detention facility , leland comes in contact with an aspiring writer and prison teacher , pearl madison ( cheadle ) . "
1,"however , they must ge the migt baby product done before they can settle their personal affairs . "
1,"he's not happy just to run this fratricidal con , he also wants to cash in as much as he can of one hundred kilos of crystal meth that he stole from the rojas ( and the mexicans ) , seduce the girlfriend of one of his victims , and stay ahead of a cop who was a childhood friend . "
0,"ben affleck as jack ryan , tom clancy's intrepid hero ? ridiculous . what's next ? d . j . qualls as indiana jones ? or tom green as han solo ? "
1,a young professional discovers the difficulty of leaving the corporate nest . 
1,"after months in the holy land he returns home in hope of forgiveness , some poontang and perhaps , if he finds the time , finding the mysterious wizard . . . "
1,"in the latino neighborhood of new york city's washington heights , two sons of immigrants one dominican , one irish wrestle with ambition and identity , only to discover that sometimes pursuing one's dreams comes at a heavy cost . "
1,"in the world of skin deep , not all suspects are created equal . "
1,"unfortunately , he no longer has the 10 million won required for the hospital to perform the operation . "
0,it's mired in a shabby script that piles layer upon layer of action man cliché atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of [woo's] best work . 
0,"focuses on joan's raging hormones and sledgehammers the audience with spanish inquisitions about her "" madness "" so much that i became mad that i wasted 123 minutes and $9 . 50 on this 21st century torture device . "
1,his search soon sends him down a dangerous path . . . 
1,"madison , the "" new girl in town , "" quickly sets her sights on the impressionable ben . "
1,"it takes you on a personal journey through one family's history , one man's self-destructive grief and a love that transcends time and death . "
1,"director alex halpern's feature-length documentary , nine good teeth , unfolds through the stories and recollections of his 102-year-old grandmother mary mirabito , an outspoken and fiercely independent woman . "
0,gorgeous to look at but insufferably tedious and turgid . . . a curiously constricted epic . 
0,it's about issues most adults have to face in marriage and i think that's what i liked about it -- the real issues tucked between the silly and crude storyline . 
1,"with just hours left , can the code be broken to save the world from total annihilation ? "
1,"in this sense it is merely a travelogue , yet there is so much more , spanning from the traditional to the avant-garde , from the sublime to the ridiculous , very different , highly original and with a unique zeitgeist narrative structure . "
0,"gooding is the energetic frontman , and it's hard to resist his enthusiasm , even if the filmmakers come up with nothing original in the way of slapstick sequences . "
1,dildo diaries takes a lighthearted but 'probing' approach to exploring the development of sections of the texas penal code and its effects on the adult sex toy industry . 
1,but before he can get to him she sets out with her father to south africa . 
1,"together , they develop a criminal energy that knows no boundaries and leads them to cold-blooded murder . . . "
0,"it could change america , not only because it is full of necessary discussion points , but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment . "
1,"but , things go frightfully wrong and the game turns into a struggle to make it out of the house alive . "
0,culkin turns his character into what is basically an anti-harry potter -- right down to the gryffindor scarf . 
1,have you ever met that certain someone that made your heart drop the moment you met ? 
0,quite funny for the type of movie it is . . . 
1,"the movie features veteran horror heroines leslie culton and jenny wallace , and actors john saenz and jonathan tabor . "
1,"jack has a history with charlie , a transient who portrays a typical image of the homeless : rough , unshaven and always looking for the next drink . "
0,that death is merely a transition is a common tenet in the world's religions . this deeply spiritual film taps into the meaning and consolation in afterlife communications . 
1,"set from his college student years , to his first victims , his capture , escape from prison ( twice ) , his final killing spree to his trial , conviction and execution . "
1,"at the same time other changes in sumo are being prompted by its growing popularity in the west , where its adherents are lobbying for sumo's inclusion in the olympic games even as other promoters are arranging amateur sumo tournaments in venues like las vegas casinos - tournaments that not surprisingly bear little resemblance to the sport's japanese forebear . "
1,we weave in and out of eight defective lives and go for a turbulent mental ride where lilli's reality spirals out of control and we're lead to an unforgettable climax where some fall apart and some piece themselves together . 
1,"through trial and failures , she teaches him to use the power of eternal souls to solve both his professional and personal problems . "
1,"after being rejected for the perfect job , the aspiring animator faces an impending interview for a receptionist position at the same firm . "
1,"this is the true story of molly craig , a young black australian girl who leads her younger sister and cousin in an escape from an official government camp , set up as part of an official government policy to train them as domestic workers and integrate them into white society . "
0,"has enough wit , energy and geniality to please not only the fanatical adherents on either side , but also people who know nothing about the subject and think they're not interested . "
1,his determination is turned to desperation by a personal tragedy that now drives him to want to change the past . 
0,"the smug , oily demeanor that donovan adopts throughout the stupidly named pipe dream is just repulsive . "
1,"first day on job publicist , a whisky drinking headbanger , a pimp from the ghetto , and a psychiatrist on crack end up in a barstow county desert with a corps and an "" a "" list celebrity who is hallucinating apes after drinking a soda contaminated with bug killer . "
0,"cedar takes a very open-minded approach to this sensitive material , showing impressive control , both visually and in the writing . "
1,"henceforth , he will meet with unexpected situations that give him the idea for the perfect counterpoint in his plot of the absurd . "
1,"rebuffed in love and uncertain of life , simon is the story of a young englishman's physical and spiritual journey during algeria's battle for independence from france . "
1,"betting xxx can succeed where other conventional spies have failed , gibbons sends xxx to enter this world of crime undetected , using his natural athletic prowess and a whole lot of attitude . "
1,"in his own mental state , he sees his wife alive and beautiful . "
0,"if this movie belonged to a sorority , it would be called beta alpha delta . "
1,"fired in disgrace , kids show host randolph smiley finds himself out on the street , while his replacement sheldon mopes , finds himself on the fast track to success with a new hit show as the proud purple rhino smoochy . "
0,a realistically terrifying movie that puts another notch in the belt of the long list of renegade-cop tales . 
1,"three fraternal bank robbers languishing in jail , discover a profitable ( if not dodgy ) way to spend their time . "
1,"the story goes that she can't go in the light , and if you wake up and see her , she'll kill you . "
0,works both as an engaging drama and an incisive look at the difficulties facing native americans . 
1,"an attorney ( ben affleck ) in a rush to make a court appointment to file legal papers involving a multi-million dollar trust accidentally collides with an alcoholic insurance salesman ( samuel jackson ) , who also is a rush for a court appointment involving the custody of his children . "
0,"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . "
1,or so he thinks until the blackmailer pulls a u-turn on rodney . 
0,"the filmmaker ascends , literally , to the olympus of the art world , but he would have done well to end this flawed , dazzling series with the raising of something other than his own cremaster . "
1,"after spending a year in a mental instituton , molly peters finally returns home to her mother . "
1,"the internment of 120 , 000 innocent people was a dark moment in the history of this country . "
1,her husband was the love of her life and she does not expect to find another . 
1,"her cathexis was rapid and she formed an intense attachment to her young doctor , who seems to have reciprocated . "
0,sincere energy gives this soul-searcher something magic to find - if even along the beaten path . 
1,even though many at the time believed it was a violation of their civil rights to privacy . 
1,it has been 10 years since a 13 year old eve has left her homeland and emigrated in nyc with her parents . 
1,all her father gus wants is for her to get married to a nice greek boy . 
1,"intensely loved by two women , who were never meant to be his . "
0,"i was amused and entertained by the unfolding of bielinsky's cleverly constructed scenario , and greatly impressed by the skill of the actors involved in the enterprise . "
0,"there's no denying how nice it is to see veteran actors bob hoskins , michael caine and helen mirren interacting with each other on screen . "
1,"an amalgam of several edgar allan poe stories , and a mixture of comedy , horror and musical genres . "
0,"if you sometimes like to go to the movies to have fun , wasabi is a good place to start . "
1,for his drug is not dope or crack or smack . . . 
1,danny is antagonized by undercover narcotics agents ( anthony lapaglia and doug hutchison ) and sadistic dealer pooh bear ( vincent d'onfronio ) . 
1,"steve and eric are average guys living average lives with their average wives in the small suburban town of freehold , new jersey . "
1,"vikrant wrongly implicates guru gulab in a very serious crime , which forces him to flee out of the india . "
1,only a man so afraid of his world is capable of building a device to change it . 
0,there is simply not enough of interest onscreen to sustain its seventy-minute running time . 
1,vin diesel reunites with the director ( rob cohen ) and the producer ( neal h . moritz ) of the blockbuster the fast and the furious . 
0,"tim allen is great in his role but never hogs the scenes from his fellow cast , as there are plenty of laughs and good lines for everyone in this comedy . "
0,"the misery of these people becomes just another voyeuristic spectacle , to be consumed and forgotten . "
1,"some of his most popular work was when he played "" johnny wadd "" private detective . "
1,"sharing a cabin together , each finds out a little bit about themselves over the course of 10 days . "
0,"with its young cast and an appealing balance of uplifting attitude and irreverent humor , drumline has the potential to be a sleeper hit . "
1,"nete's marriage begins to unravel , her father gets worse again and is admitted to hospital , where death comes after all . "
0,i was perplexed to watch it unfold with an astonishing lack of passion or uniqueness . 
1,the angel has already gotten to her and taken her into hiding . 
1,"charlie is man who wakes up to find that no one can see him , by chance he meets carol on a lonely highway . "
0,"although tender and touching , the movie would have benefited from a little more dramatic tension and some more editing . "
1,now pistachio must make the most of his inherited power in an attempt to track down devilin and save his parents . 
0,"it's a pleasure to see seinfeld griping about the biz with buddies chris rock , garry shandling and colin quinn . "
1,"her in-laws , who are tired of eva interfering in their lives , decide to set her up with someone so she can leave them alone . "
0,"hard , endearing , caring , warm . bring tissues . "
1,"a week later , jash contacts the police , asking not for a ransom but for retired police inspector mo to be his police contact . "
0,"despite a quieter middle section , involving aragorn's dreams of arwen , this is even better than the fellowship . there are scenes of cinematic perfection that steal your heart away . "
1,"shot on location in the williamsburgh and flatbush neighborhoods of brooklyn , hung-up is a 35mm short story in the tradition of happy gilmore and taxi driver . "
